entity_id,type,payment_id,order_id,settlement_id,settlement_utr,amount,debit,credit,fee,tax,settled_at,description
setl_153325_000156,payment,pay_549186_000156,order_793655_000156,batch_446620_000003,UTR202401088823741,76317,0,74697,1373,247,2024-01-08T23:45:00,Payment settlement for pay_549186_000156
setl_911242_000157,payment,pay_457806_000157,order_113266_000157,batch_446620_000003,UTR202401088823741,357006,0,349424,6426,1156,2024-01-08T23:45:00,Payment settlement for pay_457806_000157
setl_755744_000158,payment,pay_554582_000158,order_479781_000158,batch_446620_000003,UTR202401088823741,470833,0,460834,8474,1525,2024-01-08T23:45:00,Payment settlement for pay_554582_000158
setl_745512_000159,payment,pay_556641_000159,order_284692_000159,batch_446620_000003,UTR202401088823741,441027,0,431661,7938,1428,2024-01-08T23:45:00,Payment settlement for pay_556641_000159
setl_984096_000160,payment,pay_745830_000160,order_947458_000160,batch_446620_000003,UTR202401088823741,753491,0,737488,13562,2441,2024-01-08T23:45:00,Payment settlement for pay_745830_000160
setl_794042_000161,payment,pay_556732_000161,order_965845_000161,batch_446620_000003,UTR202401088823741,240716,0,235605,4332,779,2024-01-08T23:45:00,Payment settlement for pay_556732_000161
setl_415783_000162,payment,pay_993085_000162,order_357420_000162,batch_446620_000003,UTR202401088823741,46559,0,45571,838,150,2024-01-08T23:45:00,Payment settlement for pay_993085_000162
setl_614379_000163,payment,pay_572700_000163,order_355709_000163,batch_446620_000003,UTR202401088823741,398765,0,390297,7177,1291,2024-01-08T23:45:00,Payment settlement for pay_572700_000163
setl_928278_000164,payment,pay_800646_000164,order_497399_000164,batch_446620_000003,UTR202401088823741,74789,0,73201,1346,242,2024-01-08T23:45:00,Payment settlement for pay_800646_000164
setl_700495_000165,payment,pay_440802_000165,order_290672_000165,batch_446620_000003,UTR202401088823741,56507,0,55307,1017,183,2024-01-08T23:45:00,Payment settlement for pay_440802_000165
setl_676884_000166,payment,pay_370902_000166,order_456871_000166,batch_446620_000003,UTR202401088823741,467622,0,457690,8417,1515,2024-01-08T23:45:00,Payment settlement for pay_370902_000166
setl_475479_000167,payment,pay_389688_000167,order_682789_000167,batch_446620_000003,UTR202401088823741,200168,0,195917,3603,648,2024-01-08T23:45:00,Payment settlement for pay_389688_000167
setl_176421_000168,payment,pay_353080_000168,order_855053_000168,batch_446620_000003,UTR202401088823741,391072,0,382766,7039,1267,2024-01-08T23:45:00,Payment settlement for pay_353080_000168
setl_922116_000169,payment,pay_351997_000169,order_824156_000169,batch_446620_000003,UTR202401088823741,473210,0,463160,8517,1533,2024-01-08T23:45:00,Payment settlement for pay_351997_000169
setl_842057_000170,payment,pay_569945_000170,order_931450_000170,batch_446620_000003,UTR202401088823741,48566,0,47535,874,157,2024-01-08T23:45:00,Payment settlement for pay_569945_000170
setl_433299_000171,payment,pay_524045_000171,order_825391_000171,batch_446620_000003,UTR202401088823741,97026,0,94966,1746,314,2024-01-08T23:45:00,Payment settlement for pay_524045_000171
setl_650916_000172,payment,pay_486945_000172,order_596249_000172,batch_446620_000003,UTR202401088823741,280227,0,274276,5044,907,2024-01-08T23:45:00,Payment settlement for pay_486945_000172
setl_330646_000173,payment,pay_882169_000173,order_677124_000173,batch_446620_000003,UTR202401088823741,69473,0,67998,1250,225,2024-01-08T23:45:00,Payment settlement for pay_882169_000173
setl_292800_000174,payment,pay_421517_000174,order_363615_000174,batch_446620_000003,UTR202401088823741,35242,0,34494,634,114,2024-01-08T23:45:00,Payment settlement for pay_421517_000174
setl_645895_000175,payment,pay_225362_000175,order_878967_000175,batch_446620_000003,UTR202401088823741,861844,0,843539,15513,2792,2024-01-08T23:45:00,Payment settlement for pay_225362_000175
setl_171488_000176,payment,pay_300845_000176,order_326895_000176,batch_446620_000003,UTR202401088823741,244965,0,239763,4409,793,2024-01-08T23:45:00,Payment settlement for pay_300845_000176
setl_924451_000177,payment,pay_718226_000177,order_897135_000177,batch_446620_000003,UTR202401088823741,248372,0,243098,4470,804,2024-01-08T23:45:00,Payment settlement for pay_718226_000177
setl_629678_000178,payment,pay_973074_000178,order_303547_000178,batch_446620_000003,UTR202401088823741,57301,0,56085,1031,185,2024-01-08T23:45:00,Payment settlement for pay_973074_000178
setl_267112_000179,payment,pay_416950_000179,order_114835_000179,batch_446620_000003,UTR202401088823741,166365,0,162833,2994,538,2024-01-08T23:45:00,Payment settlement for pay_416950_000179
setl_536135_000180,payment,pay_147726_000180,order_157174_000180,batch_446620_000003,UTR202401088823741,26551,0,25989,477,85,2024-01-08T23:45:00,Payment settlement for pay_147726_000180
setl_669460_000181,payment,pay_889359_000181,order_614723_000181,batch_446620_000003,UTR202401088823741,85243,0,83433,1534,276,2024-01-08T23:45:00,Payment settlement for pay_889359_000181
setl_663123_000182,payment,pay_592198_000182,order_601968_000182,batch_446620_000003,UTR202401088823741,34164,0,33440,614,110,2024-01-08T23:45:00,Payment settlement for pay_592198_000182
setl_523013_000183,payment,pay_364742_000183,order_600935_000183,batch_446620_000003,UTR202401088823741,62521,0,61194,1125,202,2024-01-08T23:45:00,Payment settlement for pay_364742_000183
setl_196411_000184,payment,pay_177680_000184,order_705050_000184,batch_446620_000003,UTR202401088823741,528106,0,516891,9505,1710,2024-01-08T23:45:00,Payment settlement for pay_177680_000184
setl_466375_000185,payment,pay_256445_000185,order_950544_000185,batch_446620_000003,UTR202401088823741,21164,0,20716,380,68,2024-01-08T23:45:00,Payment settlement for pay_256445_000185
setl_331942_000186,payment,pay_224205_000186,order_685181_000186,batch_446620_000003,UTR202401088823741,417885,0,409011,7521,1353,2024-01-08T23:45:00,Payment settlement for pay_224205_000186
setl_323717_000187,payment,pay_929151_000187,order_748458_000187,batch_446620_000003,UTR202401088823741,773978,0,757540,13931,2507,2024-01-08T23:45:00,Payment settlement for pay_929151_000187
setl_795556_000188,payment,pay_572398_000188,order_564226_000188,batch_446620_000003,UTR202401088823741,324830,0,317932,5846,1052,2024-01-08T23:45:00,Payment settlement for pay_572398_000188
setl_448005_000189,payment,pay_696251_000189,order_751194_000189,batch_446620_000003,UTR202401088823741,488019,0,477654,8784,1581,2024-01-08T23:45:00,Payment settlement for pay_696251_000189
setl_447148_000190,payment,pay_899787_000190,order_317881_000190,batch_446620_000003,UTR202401088823741,44687,0,43739,804,144,2024-01-08T23:45:00,Payment settlement for pay_899787_000190
setl_478323_000191,payment,pay_185131_000191,order_264686_000191,batch_446620_000003,UTR202401088823741,82350,0,80602,1482,266,2024-01-08T23:45:00,Payment settlement for pay_185131_000191
setl_407835_000192,payment,pay_264136_000192,order_102805_000192,batch_446620_000003,UTR202401088823741,461429,0,451630,8305,1494,2024-01-08T23:45:00,Payment settlement for pay_264136_000192
setl_329056_000193,payment,pay_592738_000193,order_405407_000193,batch_446620_000003,UTR202401088823741,47762,0,46749,859,154,2024-01-08T23:45:00,Payment settlement for pay_592738_000193
setl_889216_000194,payment,pay_396451_000194,order_837135_000194,batch_446620_000003,UTR202401088823741,40595,0,39734,730,131,2024-01-08T23:45:00,Payment settlement for pay_396451_000194
setl_748314_000195,payment,pay_377405_000195,order_926097_000195,batch_446620_000003,UTR202401088823741,409219,0,400529,7365,1325,2024-01-08T23:45:00,Payment settlement for pay_377405_000195
setl_656268_000196,payment,pay_942956_000196,order_307428_000196,batch_446620_000003,UTR202401088823741,81376,0,79649,1464,263,2024-01-08T23:45:00,Payment settlement for pay_942956_000196
setl_597923_000197,payment,pay_779094_000197,order_256226_000197,batch_446620_000003,UTR202401088823741,19359,0,18949,348,62,2024-01-08T23:45:00,Payment settlement for pay_779094_000197
setl_688602_000198,payment,pay_273982_000198,order_931131_000198,batch_446620_000003,UTR202401088823741,492669,0,482205,8868,1596,2024-01-08T23:45:00,Payment settlement for pay_273982_000198
setl_963699_000199,payment,pay_696856_000199,order_402630_000199,batch_446620_000003,UTR202401088823741,71433,0,69917,1285,231,2024-01-08T23:45:00,Payment settlement for pay_696856_000199
setl_352023_000200,payment,pay_418862_000200,order_833723_000200,batch_462814_000004,UTR202401098477055,75597,0,73993,1360,244,2024-01-09T21:55:00,Payment settlement for pay_418862_000200
setl_773462_000201,payment,pay_617781_000201,order_559023_000201,batch_462814_000004,UTR202401098477055,120898,0,118331,2176,391,2024-01-09T21:55:00,Payment settlement for pay_617781_000201
setl_743512_000202,payment,pay_553014_000202,order_870214_000202,batch_462814_000004,UTR202401098477055,231264,0,226353,4162,749,2024-01-09T21:55:00,Payment settlement for pay_553014_000202
setl_751303_000203,payment,pay_195763_000203,order_340044_000203,batch_462814_000004,UTR202401098477055,407821,0,399160,7340,1321,2024-01-09T21:55:00,Payment settlement for pay_195763_000203
setl_355671_000204,payment,pay_901909_000204,order_804938_000204,batch_462814_000004,UTR202401098477055,85529,0,83713,1539,277,2024-01-09T21:55:00,Payment settlement for pay_901909_000204
setl_141814_000205,payment,pay_900177_000205,order_893005_000205,batch_462814_000004,UTR202401098477055,372086,0,364184,6697,1205,2024-01-09T21:55:00,Payment settlement for pay_900177_000205
setl_815706_000206,payment,pay_563711_000206,order_391668_000206,batch_462814_000004,UTR202401098477055,328529,0,321552,5913,1064,2024-01-09T21:55:00,Payment settlement for pay_563711_000206
setl_436526_000207,payment,pay_953797_000207,order_615611_000207,batch_462814_000004,UTR202401098477055,282431,0,276434,5083,914,2024-01-09T21:55:00,Payment settlement for pay_953797_000207
setl_499898_000208,payment,pay_449499_000208,order_436653_000208,batch_462814_000004,UTR202401098477055,31079,0,30420,559,100,2024-01-09T21:55:00,Payment settlement for pay_449499_000208
setl_934883_000209,payment,pay_531641_000209,order_827369_000209,batch_462814_000004,UTR202401098477055,96846,0,94790,1743,313,2024-01-09T21:55:00,Payment settlement for pay_531641_000209
setl_218881_000210,payment,pay_519904_000210,order_953085_000210,batch_462814_000004,UTR202401098477055,119239,0,116707,2146,386,2024-01-09T21:55:00,Payment settlement for pay_519904_000210
setl_504620_000211,payment,pay_192337_000211,order_429795_000211,batch_462814_000004,UTR202401098477055,25194,0,24660,453,81,2024-01-09T21:55:00,Payment settlement for pay_192337_000211
setl_369054_000212,payment,pay_523808_000212,order_639593_000212,batch_462814_000004,UTR202401098477055,96200,0,94158,1731,311,2024-01-09T21:55:00,Payment settlement for pay_523808_000212
setl_666479_000213,payment,pay_668950_000213,order_584417_000213,batch_462814_000004,UTR202401098477055,34586,0,33853,622,111,2024-01-09T21:55:00,Payment settlement for pay_668950_000213
setl_859143_000214,payment,pay_479353_000214,order_752878_000214,batch_462814_000004,UTR202401098477055,427894,0,418806,7702,1386,2024-01-09T21:55:00,Payment settlement for pay_479353_000214
setl_396567_000215,payment,pay_896907_000215,order_154118_000215,batch_462814_000004,UTR202401098477055,81987,0,80247,1475,265,2024-01-09T21:55:00,Payment settlement for pay_896907_000215
setl_125905_000216,payment,pay_402020_000216,order_559398_000216,batch_462814_000004,UTR202401098477055,163662,0,160187,2945,530,2024-01-09T21:55:00,Payment settlement for pay_402020_000216
setl_641975_000217,payment,pay_760626_000217,order_738448_000217,batch_462814_000004,UTR202401098477055,30758,0,30106,553,99,2024-01-09T21:55:00,Payment settlement for pay_760626_000217
setl_962043_000218,payment,pay_677596_000218,order_114338_000218,batch_462814_000004,UTR202401098477055,148868,0,145707,2679,482,2024-01-09T21:55:00,Payment settlement for pay_677596_000218
setl_907921_000219,payment,pay_982277_000219,order_218972_000219,batch_462814_000004,UTR202401098477055,94896,0,92881,1708,307,2024-01-09T21:55:00,Payment settlement for pay_982277_000219
setl_493172_000220,payment,pay_261450_000220,order_622584_000220,batch_462814_000004,UTR202401098477055,76698,0,75070,1380,248,2024-01-09T21:55:00,Payment settlement for pay_261450_000220
setl_639292_000221,payment,pay_386706_000221,order_535673_000221,batch_462814_000004,UTR202401098477055,347579,0,340197,6256,1126,2024-01-09T21:55:00,Payment settlement for pay_386706_000221
setl_941814_000222,payment,pay_578975_000222,order_678043_000222,batch_462814_000004,UTR202401098477055,34983,0,34241,629,113,2024-01-09T21:55:00,Payment settlement for pay_578975_000222
setl_633447_000223,payment,pay_728492_000223,order_632929_000223,batch_462814_000004,UTR202401098477055,19150,0,18745,344,61,2024-01-09T21:55:00,Payment settlement for pay_728492_000223
setl_567200_000224,payment,pay_910208_000224,order_928381_000224,batch_462814_000004,UTR202401098477055,278192,0,272284,5007,901,2024-01-09T21:55:00,Payment settlement for pay_910208_000224
setl_610451_000225,payment,pay_925981_000225,order_632401_000225,batch_462814_000004,UTR202401098477055,47072,0,46073,847,152,2024-01-09T21:55:00,Payment settlement for pay_925981_000225
setl_145981_000226,payment,pay_413058_000226,order_978157_000226,batch_462814_000004,UTR202401098477055,445999,0,436528,8027,1444,2024-01-09T21:55:00,Payment settlement for pay_413058_000226
setl_410833_000227,payment,pay_255813_000227,order_568238_000227,batch_462814_000004,UTR202401098477055,280944,0,274978,5056,910,2024-01-09T21:55:00,Payment settlement for pay_255813_000227
setl_783176_000228,payment,pay_678727_000228,order_899929_000228,batch_462814_000004,UTR202401098477055,69682,0,68203,1254,225,2024-01-09T21:55:00,Payment settlement for pay_678727_000228
setl_301863_000229,payment,pay_437408_000229,order_297816_000229,batch_462814_000004,UTR202401098477055,84946,0,83142,1529,275,2024-01-09T21:55:00,Payment settlement for pay_437408_000229
setl_435872_000230,payment,pay_344907_000230,order_997594_000230,batch_462814_000004,UTR202401098477055,122883,0,120275,2211,397,2024-01-09T21:55:00,Payment settlement for pay_344907_000230
setl_638857_000231,payment,pay_880879_000231,order_595951_000231,batch_462814_000004,UTR202401098477055,60604,0,59318,1090,196,2024-01-09T21:55:00,Payment settlement for pay_880879_000231
setl_186345_000232,payment,pay_930884_000232,order_960616_000232,batch_462814_000004,UTR202401098477055,74923,0,73333,1348,242,2024-01-09T21:55:00,Payment settlement for pay_930884_000232
setl_200617_000233,payment,pay_232378_000233,order_626690_000233,batch_462814_000004,UTR202401098477055,23154,0,22664,416,74,2024-01-09T21:55:00,Payment settlement for pay_232378_000233
setl_275526_000234,payment,pay_986088_000234,order_561694_000234,batch_462814_000004,UTR202401098477055,339561,0,332349,6112,1100,2024-01-09T21:55:00,Payment settlement for pay_986088_000234
setl_910883_000235,payment,pay_857537_000235,order_251157_000235,batch_462814_000004,UTR202401098477055,180929,0,177087,3256,586,2024-01-09T21:55:00,Payment settlement for pay_857537_000235
setl_664107_000236,payment,pay_592296_000236,order_919488_000236,batch_462814_000004,UTR202401098477055,91691,0,89744,1650,297,2024-01-09T21:55:00,Payment settlement for pay_592296_000236
setl_659106_000237,payment,pay_516791_000237,order_781403_000237,batch_462814_000004,UTR202401098477055,98389,0,96300,1771,318,2024-01-09T21:55:00,Payment settlement for pay_516791_000237
